bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
77,OK,136.300,0.44,15783.60004350543
78,OK,176.900,0.44,15783.899987582117
79,OK,130.100,0.44,15804.399969056249
80,OK,118.900,0.44,15774.59997497499
81,OK,111.500,0.44,15888.799971435219
82,OK,151.300,0.44,15911.00002406165
83,OK,118.300,0.44,15639.399993233383
84,OK,123.400,0.44,20173.8000032492
85,OK,161.400,0.44,11429.800011683255
86,OK,102.700,0.44,19724.300014786422
87,OK,138.300,0.44,11928.800027817488
88,OK,193.000,0.44,15785.600000526756
89,OK,138.500,0.44,15728.799975477159
90,OK,149.400,0.44,15738.499991130084
91,OK,149.300,0.44,15763.300005346537
92,OK,150.000,0.44,15776.999993249774
93,OK,121.100,0.44,15887.30001822114
94,OK,147.900,0.44,15741.900017019361
95,OK,96.500,0.44,15845.300047658384
96,OK,114.500,0.44,15909.000008832663
97,OK,207.500,0.44,15602.600004058331
98,OK,125.000,0.44,15824.900008738041
99,OK,128.700,0.44,15818.000014405698
100,OK,123.300,0.44,15788.299962878227
101,OK,135.800,0.44,15230.600023642182
102,OK,150.100,0.44,15671.800007112324
103,OK,145.600,0.44,15940.900018904358
104,OK,110.700,0.44,15676.79998697713
105,OK,171.100,0.44,15757.799963466823
106,OK,130.900,0.44,15750.099963042885
107,OK,139.600,0.44,22085.700009483844
108,OK,122.500,0.44,9509.900002740324
109,OK,226.200,0.44,15832.000004593283
110,OK,137.400,0.44,16796.300013083965
111,OK,127.200,0.44,14640.199951827526
112,OK,154.600,0.44,17040.00000609085
113,OK,127.600,0.44,14772.000024095178
114,OK,124.100,0.44,16392.699966672808
115,OK,339.300,0.44,16290.400002617389
116,OK,198.500,0.44,14036.300010047853
117,OK,125.300,0.44,21314.50001616031
118,OK,130.900,0.44,10295.899992343038
119,OK,135.200,0.44,19048.299989663064
120,OK,120.800,0.44,18673.199985641986
121,OK,127.900,0.44,9729.6999883838
122,OK,126.300,0.44,16316.600027494133
123,OK,138.700,0.44,27333.599980920553
124,OK,134.200,0.44,23530.70001117885
125,OK,120.900,0.44,12097.40003105253
126,OK,131.600,0.44,15696.10001752153
127,OK,140.400,0.44,19036.99996182695
128,OK,140.300,0.44,13539.800012949854
129,OK,154.900,0.44,14829.599997028708
130,OK,130.400,0.44,15797.500032931566
131,OK,122.300,0.44,15733.20000898093
132,OK,124.300,0.44,15810.599958058447
133,OK,158.400,0.44,15724.500000942498
134,OK,106.400,0.44,15822.199988178909
135,OK,121.100,0.44,15860.099985729903
136,OK,432.700,0.44,15460.50002798438
137,OK,112.700,0.44,15849.499963223934
138,OK,120.800,0.44,16085.80001629889
139,OK,224.200,0.44,15310.699993278831
140,OK,102.700,0.44,15865.500026848167
141,OK,104.900,0.44,17022.399988491088
142,OK,166.200,0.44,14533.1000094302
143,OK,131.000,0.44,15878.600010182709
144,OK,126.100,0.44,15750.500024296343
145,OK,116.100,0.44,15809.900010935962
146,OK,131.400,0.44,15753.400046378374
147,OK,117.400,0.44,15771.200007293373
148,OK,116.800,0.44,15837.399987503886
149,OK,115.000,0.44,15825.00000949949
150,OK,125.400,0.44,15824.700007215142
151,OK,124.300,0.44,15780.799963977188
152,OK,135.600,0.44,16198.700002860278
153,OK,137.900,0.44,15382.500016130507
154,OK,156.200,0.44,16720.20001569763
155,OK,129.900,0.44,14901.199960149825
156,OK,284.700,0.44,15622.500039171427
157,OK,133.100,0.44,19293.39999333024
158,OK,183.800,0.44,12195.09996008128
159,OK,88.600,0.44,15858.500031754375
160,OK,91.100,0.44,15901.200007647276
161,OK,128.800,0.44,15775.899984873831
162,OK,91.300,0.44,15881.50003226474
163,OK,111.300,0.44,15811.59996567294
164,OK,131.500,0.44,17447.900027036667
165,OK,124.100,0.44,14183.40002419427
166,OK,120.600,0.44,16489.300003740937
167,OK,159.600,0.44,16729.699971619993
168,OK,151.600,0.44,14003.299991600215
169,OK,133.300,0.44,15766.400028951466
170,OK,141.100,0.44,15844.499983359128
171,OK,142.500,0.44,15728.80003368482
172,OK,153.100,0.44,15887.800022028387
173,OK,139.900,0.44,15687.30000872165
